zip,lat,lng,state
30511,34.393713,-83.473886,GA
30512,34.867512,-83.967636,GA
30513,34.831246,-84.331339,GA
30514,34.903398,-84.019157,GA
30515,33.960353,-84.037859,GA
30516,34.383987,-83.03321,GA
30517,34.109873,-83.685149,GA
30518,34.113712,-84.033984,GA
30519,34.079715,-83.930765,GA
30520,34.355933,-83.152947,GA
30521,34.363122,-83.254745,GA
30522,34.73249,-84.425035,GA
30523,34.655918,-83.508274,GA
30525,34.886868,-83.375358,GA
30527,34.397806,-83.775657,GA
30528,34.610466,-83.74615,GA
30529,34.169691,-83.570671,GA
30530,34.168274,-83.402226,GA
30531,34.535213,-83.574032,GA
30533,34.541371,-84.024387,GA
30534,34.453661,-84.155043,GA
30535,34.631639,-83.569657,GA
30537,34.97,-83.357507,GA
30538,34.53512,-83.258748,GA
30539,34.658482,-84.493207,GA
30540,34.70129,-84.449007,GA
30541,34.92873,-84.436752,GA
30542,34.282818,-83.891451,GA
30543,34.364396,-83.735421,GA
30544,34.593092,-83.562922,GA
30545,34.729196,-83.720937,GA
30546,34.906339,-83.72739,GA
30547,34.373145,-83.491925,GA
30548,34.099031,-83.71817,GA
30549,34.10601,-83.589021,GA
30552,34.78992,-83.443351,GA
30553,34.408031,-83.144241,GA
30554,34.41088,-83.703923,GA
30555,34.936986,-84.403709,GA
30557,34.527955,-83.23208,GA
30558,34.329372,-83.543357,GA
30559,34.936697,-84.268863,GA
30560,34.86263,-84.248612,GA
30562,34.914393,-83.402766,GA
30563,34.541683,-83.52283,GA
30564,34.445369,-83.906516,GA
30565,34.113429,-83.474576,GA
30566,34.239428,-83.897612,GA
30567,34.159431,-83.59706,GA
30568,34.944609,-83.381415,GA
30571,34.66578,-83.709564,GA
30572,34.712091,-84.027629,GA
30573,34.742007,-83.397716,GA
30575,34.195058,-83.713188,GA
30576,34.856395,-83.457267,GA
30577,34.554103,-83.288828,GA
30580,34.676584,-83.43578,GA
30581,34.804473,-83.419137,GA
30582,34.934417,-83.828504,GA
30596,34.629391,-83.509934,GA
30597,34.527671,-83.980879,GA
30598,34.59179,-83.352534,GA
30599,34.130594,-83.587419,GA
30601,33.992902,-83.353697,GA
30602,33.925971,-83.365029,GA
30603,33.947587,-83.408897,GA
30604,33.944339,-83.38908,GA
30605,33.923088,-83.364038,GA
30606,33.951348,-83.43064,GA
30607,33.998267,-83.439569,GA
30608,33.944339,-83.38908,GA
30609,33.946364,-83.37743,GA
30612,33.944339,-83.38908,GA
30619,33.888662,-83.222254,GA
30620,33.943652,-83.721536,GA
30621,33.805718,-83.48171,GA
30622,33.901988,-83.518452,GA
30623,33.754235,-83.511055,GA
30624,34.164131,-82.957102,GA
30625,33.525614,-83.365611,GA
30627,34.05918,-83.099349,GA
30628,34.088156,-83.202379,GA
30629,34.105661,-83.144463,GA
30630,33.907589,-83.164573,GA
30631,33.577007,-82.858099,GA
30633,34.152968,-83.262772,GA
30634,34.185291,-82.943399,GA
30635,34.129737,-82.840971,GA
30638,33.755811,-83.420094,GA
30639,34.274306,-83.147024,GA
30641,33.778257,-83.580359,GA
30642,33.560655,-83.193389,GA
30643,34.361177,-82.941703,GA
30645,33.801274,-83.516374,GA
30646,34.088693,-83.30911,GA
30647,34.120239,-83.288117,GA
30648,33.85281,-83.020293,GA
30650,33.591117,-83.492928,GA
30655,33.788322,-83.701264,GA
30656,33.838638,-83.710359,GA
30660,33.763817,-82.899831,GA
30662,34.297968,-83.192787,GA
30663,33.61101,-83.602459,GA
30664,33.559964,-82.794766,GA
30665,33.561871,-83.074186,GA
30666,33.980323,-83.590148,GA
30667,33.804626,-83.151661,GA
30668,33.877751,-82.747023,GA
30669,33.634342,-83.122065,GA
30671,33.740502,-83.1706,GA
30673,33.73149,-82.710833,GA
30677,33.81673,-83.43347,GA
30678,33.458056,-83.08023,GA
30680,33.987138,-83.698498,GA
30683,33.930735,-83.292152,GA
30701,34.496921,-84.887942,GA
30703,34.479066,-84.762161,GA
30705,34.785543,-84.771623,GA
30707,34.76416,-85.353517,GA
30708,34.872473,-84.75688,GA
30710,34.867821,-84.919498,GA
30711,34.887628,-84.744577,GA
30719,34.801861,-84.989796,GA
30720,34.791428,-84.992771,GA
30721,34.788493,-84.91381,GA
30722,34.759522,-84.951261,GA
30724,34.78783,-84.777863,GA
30725,34.846843,-85.238041,GA
30726,34.980249,-85.140798,GA
30728,34.697006,-85.255273,GA
30730,34.392073,-85.417428,GA
30731,34.518597,-85.414081,GA
30732,34.569015,-84.711863,GA
30733,34.414048,-85.052629,GA
30734,34.535071,-84.724186,GA
30735,34.583318,-84.906803,GA
30736,34.888709,-85.118699,GA
30738,34.813904,-85.501868,GA
30739,34.801819,-85.212809,GA
30740,34.766976,-85.072681,GA
30741,34.798084,-85.246291,GA
30742,34.931497,-85.175034,GA
30746,34.571753,-85.025616,GA
30747,34.484159,-85.315546,GA
30750,34.93473,-85.384631,GA
30751,34.981449,-84.735233,GA
30752,34.871687,-85.50208,GA
30753,34.532713,-85.368362,GA
30755,34.875416,-85.050047,GA
30756,34.9298,-84.988536,GA
30757,34.922998,-85.448302,GA
30802,33.573999,-82.312058,GA
30803,33.141307,-82.527009,GA
30805,33.359709,-82.198897,GA
30806,33.527993,-82.5104,GA
30807,33.447102,-82.642214,GA
30808,33.404395,-82.401622,GA
30809,33.551132,-82.143617,GA
30810,33.223471,-82.599738,GA
30811,33.050487,-81.929165,GA
30812,33.386041,-82.090996,GA
30813,33.466721,-82.213991,GA
30814,33.456131,-82.307337,GA
30815,33.32229,-82.058032,GA
30816,33.155067,-82.134871,GA
30817,33.812714,-82.453456,GA
30818,33.189975,-82.34339,GA
30819,33.432384,-82.625213,GA
30820,33.231593,-82.631164,GA
30821,33.484966,-82.718794,GA
30822,32.873466,-81.875482,GA
30823,33.181447,-82.438568,GA
30824,33.494908,-82.513847,GA
30828,33.406118,-82.641067,GA
30830,33.080724,-81.986767,GA
30833,33.192426,-82.361546,GA
30901,33.456687,-81.969184,GA
30903,33.386041,-82.090996,GA
30904,33.478686,-82.015988,GA
30905,33.412986,-82.133732,GA
30906,33.358865,-82.009938,GA
30907,33.457921,-82.068935,GA
30909,33.416616,-82.055973,GA
30910,33.386041,-82.090996,GA
30911,33.386041,-82.090996,GA
30912,33.386041,-82.090996,GA
30913,33.386041,-82.090996,GA
30914,33.386041,-82.090996,GA
30916,33.386041,-82.090996,GA
30917,33.527678,-82.235542,GA
30919,33.386041,-82.090996,GA
30999,33.386041,-82.090996,GA
31001,31.977048,-83.372515,GA
31002,32.56887,-82.540305,GA
31003,32.606433,-83.20951,GA
31004,32.946971,-83.800628,GA
31005,32.539506,-83.662733,GA
31006,32.572668,-84.226075,GA
31007,32.185828,-83.901376,GA
31008,32.618051,-83.788976,GA
31009,32.303915,-83.009422,GA
31010,31.917178,-83.785365,GA
31011,32.150374,-83.055544,GA
31012,32.310632,-83.160882,GA
31013,32.338639,-83.692562,GA
31014,32.383904,-83.321095,GA
31015,31.919861,-83.777354,GA
31016,32.900292,-84.062584,GA
31017,32.607654,-83.269106,GA
31018,32.968449,-82.648357,GA
31019,32.428425,-83.044502,GA
31020,32.715133,-83.455788,GA
31021,32.459291,-82.938121,GA
31022,32.505705,-83.108975,GA
31023,32.143564,-83.194358,GA
31024,33.320818,-83.355865,GA
31025,32.360242,-83.749048,GA
31027,32.552377,-82.781684,GA
31028,32.56822,-83.70177,GA
31029,33.025944,-83.915021,GA
31030,32.560698,-83.854528,GA
31031,32.881267,-83.302945,GA
31032,32.991607,-83.567362,GA
31033,33.056543,-83.424672,GA
31034,33.022658,-83.246975,GA
31035,32.855295,-82.702399,GA
31036,32.275664,-83.49009,GA
31037,32.047457,-82.9747,GA
31038,33.207511,-83.618059,GA
31039,32.559781,-84.227675,GA
31040,32.540073,-82.914974,GA
31041,32.372937,-84.212159,GA
31042,32.751414,-83.145237,GA
31044,32.661271,-83.331033,GA
31045,33.296633,-82.755599,GA
31046,33.027607,-83.803166,GA
31047,32.454331,-83.646436,GA
31049,32.698954,-82.525306,GA
31050,32.715632,-83.915762,GA
31051,32.146879,-83.891349,GA
31052,32.783332,-83.823023,GA
31054,32.886524,-83.231724,GA
31055,32.047918,-82.910927,GA
31057,32.438321,-83.905039,GA
31058,32.559781,-84.227675,GA
31059,33.081335,-83.226664,GA
31060,31.964005,-82.926588,GA
31061,33.072279,-83.239008,GA
31062,33.087138,-83.22492,GA
31063,32.240448,-83.863997,GA
31064,33.337906,-83.698508,GA
31065,32.56204,-83.159741,GA
31066,32.786842,-83.979228,GA
31067,32.876666,-82.946903,GA
31068,32.327479,-84.101472,GA
31069,32.43194,-83.722649,GA
31070,32.182652,-83.778422,GA
31071,32.09813,-83.504479,GA
31072,31.948637,-83.539522,GA
31073,32.176429,-83.122891,GA
31075,32.379902,-82.966995,GA
31076,32.551695,-84.092715,GA
31077,32.176429,-83.122891,GA
31078,32.687207,-84.010581,GA
31079,31.948411,-83.453578,GA
31081,32.559781,-84.227675,GA
31082,32.974982,-82.840564,GA
31083,32.084139,-82.912341,GA
31084,31.989039,-83.394574,GA
31085,33.435022,-83.626885,GA
31086,32.989503,-83.876108,GA
31087,33.257068,-83.08922,GA
31088,32.555039,-83.644751,GA
31089,32.873449,-82.782879,GA
31090,32.806595,-83.066814,GA
31091,32.219249,-83.731718,GA
31092,32.115981,-83.791644,GA
31093,32.587303,-83.658174,GA
31094,33.07975,-82.805591,GA
31095,32.487403,-83.669655,GA
31096,32.635692,-82.657495,GA
31097,32.901627,-84.212644,GA
31098,32.49372,-83.640099,GA
31099,32.646236,-83.6513,GA
31106,33.844371,-84.47405,GA
31107,33.844371,-84.47405,GA
31119,33.891251,-84.07456,GA
31126,33.844371,-84.47405,GA
31131,33.844371,-84.47405,GA
31139,33.844371,-84.47405,GA
31141,33.891251,-84.07456,GA
31145,33.891251,-84.07456,GA
31146,33.891251,-84.07456,GA
31150,33.844371,-84.47405,GA
31156,33.844371,-84.47405,GA
31191,33.844371,-84.47405,GA
31192,33.844371,-84.47405,GA
31193,33.844371,-84.47405,GA
31195,33.844371,-84.47405,GA
31196,33.844371,-84.47405,GA
31197,33.844371,-84.47405,GA
31198,33.844371,-84.47405,GA
31199,33.844371,-84.47405,GA
31201,32.827949,-83.595066,GA
31202,32.806707,-83.691315,GA
31203,32.806707,-83.691315,GA
31204,32.852249,-83.667064,GA
31205,32.806707,-83.691315,GA
31206,32.834861,-83.668091,GA
31207,32.830389,-83.648552,GA
31208,32.806707,-83.691315,GA
31209,32.806707,-83.691315,GA
31210,32.843368,-83.680078,GA
31211,32.866987,-83.607363,GA
31212,32.806707,-83.691315,GA
31213,32.839289,-83.638752,GA
31216,32.74857,-83.747721,GA
31217,32.811767,-83.565009,GA
31220,32.859461,-83.802047,GA
31221,32.806707,-83.691315,GA
31294,32.806707,-83.691315,GA
31295,32.810189,-83.569001,GA
31296,32.806707,-83.691315,GA
31297,32.70045,-83.657207,GA
31298,32.87333,-83.708399,GA
31299,32.806707,-83.691315,GA
31301,31.779116,-81.60385,GA
31302,32.107103,-81.291335,GA
31303,32.488015,-81.322392,GA
31304,31.495071,-81.381908,GA
31305,31.413831,-81.369263,GA
31307,32.174021,-81.353756,GA
31308,32.159233,-81.502963,GA
31309,31.87673,-81.457959,GA
31310,31.806832,-81.437074,GA
31312,32.331563,-81.384181,GA
31313,31.804838,-81.523649,GA
31314,31.806832,-81.437074,GA
31315,31.844332,-81.654696,GA
31316,31.780996,-81.773916,GA
31318,32.149861,-81.372184,GA
31319,31.459045,-81.368884,GA
31320,31.778847,-81.420626,GA
31321,32.009967,-81.514752,GA
31322,32.071917,-81.083881,GA
31323,31.785934,-81.57385,GA
31324,31.951531,-81.407336,GA
31326,32.285205,-81.287526,GA
31327,31.495071,-81.381908,GA
31328,32.00593,-80.855322,GA
31329,32.369703,-81.361775,GA
31331,31.512024,-81.358252,GA
31333,31.770473,-81.62083,GA
31401,32.072257,-81.135618,GA
31402,31.971394,-81.07156,GA
31403,31.971394,-81.07156,GA
31404,32.048247,-81.11748,GA
31405,32.065317,-81.181413,GA
31406,31.975611,-81.086617,GA
31407,32.167235,-81.199897,GA
31408,32.108154,-81.174612,GA
31409,31.971394,-81.07156,GA
31410,32.017461,-80.997043,GA
31411,31.942645,-81.045795,GA
31412,31.971394,-81.07156,GA
31414,31.971394,-81.07156,GA
31415,32.075307,-81.128865,GA
31416,32.005255,-81.047711,GA
31418,31.971394,-81.07156,GA
31419,32.008492,-81.214369,GA
31420,31.971394,-81.07156,GA
31421,31.971394,-81.07156,GA
31422,31.971394,-81.07156,GA
31498,31.971394,-81.07156,GA
31499,31.971394,-81.07156,GA
31501,31.224262,-82.359628,GA
31502,31.018954,-82.416543,GA
31503,31.193229,-82.376595,GA
31510,31.576952,-82.461197,GA
31512,31.549597,-82.987305,GA
31513,31.756861,-82.350837,GA
31515,31.717717,-82.299677,GA
31516,31.326324,-82.271206,GA
31518,31.483312,-82.214987,GA
31519,31.671903,-82.864903,GA
31520,31.230428,-81.492883,GA
31521,31.241505,-81.532489,GA
31522,31.213223,-81.449141,GA
31523,31.218921,-81.546047,GA
31524,31.221995,-81.482551,GA
31525,31.280403,-81.530477,GA
31527,31.059721,-81.416665,GA
31532,31.795977,-82.707079,GA
31533,31.509338,-82.857131,GA
31534,31.571596,-82.854631,GA
31535,31.504581,-82.824636,GA
31537,30.855314,-82.027252,GA
31539,31.806871,-82.626991,GA
31542,31.178954,-82.123686,GA
31543,31.26837,-81.810366,GA
31544,31.83245,-82.977178,GA
31545,31.600775,-81.957787,GA
31546,31.531938,-81.804924,GA
31547,30.804684,-81.627717,GA
31548,30.784384,-81.692042,GA
31549,31.931373,-82.682963,GA
31550,31.168101,-82.594815,GA
31551,31.453629,-82.230385,GA
31552,31.307256,-82.600728,GA
31553,31.158299,-81.954478,GA
31554,31.504909,-82.703064,GA
31555,31.685101,-82.037562,GA
31556,31.412649,-82.115541,GA
31557,31.369686,-82.115363,GA
31558,30.844019,-81.630984,GA
31560,31.512923,-82.010258,GA
31561,31.198914,-81.332211,GA
31563,31.731163,-82.194912,GA
31564,31.018954,-82.416543,GA
31565,31.069415,-81.633658,GA
31566,31.187918,-81.889563,GA
31567,31.614312,-82.724308,GA
31568,30.995235,-81.778181,GA
31569,30.939072,-81.703469,GA
31598,31.578181,-81.880222,GA
31599,31.578181,-81.880222,GA
31601,30.753904,-83.332068,GA
31602,30.893109,-83.327812,GA
31603,30.827965,-83.252192,GA
31604,30.827965,-83.252192,GA
31605,30.945994,-83.247371,GA
31606,30.826306,-83.245331,GA
31620,31.151742,-83.407143,GA
31622,31.383968,-83.221348,GA
31623,31.064114,-82.68954,GA
31624,31.303159,-82.847997,GA
31625,30.856633,-83.526479,GA
31626,30.828644,-83.910971,GA
31627,31.040257,-83.391519,GA
31629,30.761316,-83.708223,GA
31630,30.975874,-82.880688,GA
31631,31.05682,-82.772422,GA
31632,30.942022,-83.333206,GA
31634,31.050929,-82.76133,GA
31635,31.035327,-83.098737,GA
31636,30.745322,-83.184325,GA
31637,31.271045,-83.468529,GA
31638,30.924839,-83.539952,GA
31639,31.199826,-83.218233,GA
31641,30.899018,-83.128478,GA
31642,31.340836,-82.853406,GA
31643,30.78944,-83.587777,GA
31645,31.083619,-83.228709,GA
31646,30.434346,-82.165527,GA
31647,31.212878,-83.412143,GA
31648,30.768894,-83.037116,GA
31649,30.955111,-83.013828,GA
31650,31.361682,-82.968235,GA
31698,30.84848,-83.287753,GA
31699,30.975119,-83.207206,GA
31701,31.560674,-84.176751,GA
31702,31.594782,-84.194812,GA
31703,31.543065,-84.219594,GA
31704,31.549975,-84.061155,GA
31705,31.546375,-84.078338,GA
31706,31.559274,-84.176507,GA
31707,31.529269,-84.293109,GA
31708,31.591073,-84.132357,GA
31709,32.040432,-84.215282,GA
31710,32.051235,-84.181547,GA
31711,32.155949,-84.163983,GA
31712,31.849613,-83.7277,GA
31713,31.47718,-84.699156,GA
31714,31.723074,-83.644063,GA
31715,30.835331,-84.511949,GA
31716,31.358861,-84.100301,GA
31717,30.888734,-84.617836,GA
31718,30.901863,-84.570049,GA
31720,30.856633,-83.526479,GA
31722,31.080682,-83.649138,GA
31723,31.346088,-84.901178,GA
31724,31.557533,-84.854212,GA
31725,30.907915,-84.703795,GA
31726,31.824017,-84.343163,GA
31727,31.44172,-83.503715,GA
31728,30.857503,-84.22903,GA
31729,30.71471,-84.351846,GA
31730,31.249152,-84.242837,GA
31732,31.29563,-84.871091,GA
31733,31.557454,-83.509385,GA
31734,30.887347,-84.468281,GA
31735,31.968395,-83.978975,GA
31736,31.775195,-84.747201,GA
31737,31.16251,-84.713359,GA
31738,30.976287,-83.871284,GA
31739,31.260443,-84.253089,GA
31740,31.731183,-84.832234,GA
31741,31.298124,-84.71746,GA
31742,31.76615,-84.438586,GA
31743,31.938088,-84.03104,GA
31744,31.272009,-83.889951,GA
31745,30.918229,-84.867238,GA
31746,31.506869,-84.721045,GA
31747,31.17885,-83.588901,GA
31749,31.417797,-83.355349,GA
31750,31.748753,-83.235412,GA
31751,31.63618,-85.054942,GA
31752,30.791856,-84.549907,GA
31753,31.205365,-83.877554,GA
31754,31.844937,-85.104383,GA
31756,31.200827,-83.945527,GA
31757,30.853592,-83.888269,GA
31758,30.868187,-83.927785,GA
31759,30.985082,-84.834731,GA
31760,31.706283,-83.408633,GA
31761,31.089377,-84.986113,GA
31762,31.484266,-84.513659,GA
31763,31.763715,-84.160359,GA
31764,32.000148,-84.088354,GA
31765,31.021859,-84.061389,GA
31766,31.53796,-84.611559,GA
31767,31.88141,-85.024468,GA
31768,31.183438,-83.789698,GA
31769,31.620866,-83.249754,GA
31770,31.37168,-84.338325,GA
31771,31.246179,-83.654904,GA
31772,31.726629,-83.959728,GA
31773,30.968592,-84.02725,GA
31774,31.571754,-83.269632,GA
31775,31.359156,-83.59029,GA
31776,31.172696,-83.792379,GA
31777,31.911689,-84.506058,GA
31778,30.869228,-83.900766,GA
31779,31.225572,-84.223371,GA
31780,32.027663,-84.37249,GA
31781,31.538397,-83.784347,GA
31782,31.543065,-84.219594,GA
31783,31.780373,-83.526041,GA
31784,31.27433,-84.047656,GA
31785,31.689973,-84.32748,GA
31786,31.760361,-84.614914,GA
31787,31.772073,-84.222541,GA
31789,31.481811,-83.727288,GA
31790,31.652867,-83.578336,GA
31791,31.603336,-83.850054,GA
31792,30.825551,-83.950795,GA
31793,31.485438,-83.503621,GA
31794,31.463918,-83.499944,GA
31795,31.475155,-83.592123,GA
31796,31.762219,-83.876179,GA
31797,30.901959,-84.311493,GA
31798,31.571849,-83.087813,GA
31799,30.880968,-83.885902,GA
31801,32.701117,-84.494946,GA
31803,32.254152,-84.489818,GA
31804,32.661625,-84.855447,GA
31805,32.292547,-84.736706,GA
31806,32.209028,-84.277064,GA
31807,32.631243,-84.789524,GA
31808,32.563874,-84.991501,GA
31810,32.701117,-84.494946,GA
31811,32.746007,-84.934906,GA
31812,32.701117,-84.494946,GA
31814,32.07663,-84.849724,GA
31815,32.069538,-84.728093,GA
31816,32.91107,-84.615478,GA
31820,32.565782,-84.850953,GA
31821,32.07663,-84.849724,GA
31822,32.834241,-84.904638,GA
31823,32.822628,-84.820364,GA
31824,32.076133,-84.543517,GA
31825,32.074331,-84.718627,GA
31826,32.791278,-84.733595,GA
31827,32.673738,-84.537989,GA
31829,32.564771,-84.733865,GA
31830,32.906319,-84.716723,GA
31831,32.738687,-84.78546,GA
31832,32.076133,-84.543517,GA
31833,32.907328,-85.077535,GA
31836,32.790007,-84.56542,GA
31901,32.472864,-84.97823,GA
31902,32.524252,-84.955843,GA
31903,32.41851,-84.934344,GA
31904,32.534374,-84.99698,GA
31905,32.392337,-84.931457,GA
31906,32.493455,-84.95328,GA
31907,32.483084,-84.914976,GA
31908,32.534852,-84.906483,GA
31909,32.542198,-84.920187,GA
31914,32.491005,-84.874123,GA
31917,32.491005,-84.874123,GA
31993,32.482142,-84.977131,GA
31994,32.491005,-84.874123,GA
31995,32.495841,-84.963981,GA
31997,32.491005,-84.874123,GA
31998,32.491005,-84.874123,GA
31999,32.491005,-84.874123,GA
32003,30.095584,-81.710162,FL
32004,29.937673,-81.420603,FL
32007,29.799631,-81.627324,FL
32008,30.101927,-82.908004,FL
32009,30.521109,-81.906051,FL
32011,30.556322,-81.837594,FL
32013,30.041449,-83.123055,FL
32024,30.105451,-82.68778,FL
32025,30.160115,-82.639606,FL
32030,30.105553,-81.768964,FL
32033,29.813208,-81.468724,FL
32034,30.60778,-81.682889,FL
32035,30.551558,-81.698422,FL
32038,30.211903,-82.626332,FL
32040,30.302616,-82.190828,FL
32041,30.6233,-81.590249,FL
32042,29.968926,-82.122553,FL
32043,29.998318,-81.76468,FL
32044,29.862285,-82.143297,FL
32046,30.670745,-81.894528,FL
32050,30.031702,-81.848401,FL
32052,30.495814,-82.985428,FL
32053,30.555263,-83.148179,FL
32054,30.007626,-82.341422,FL
32055,30.155907,-82.652551,FL
32056,30.162772,-82.651184,FL
32058,30.047063,-82.12691,FL
32059,30.498591,-83.361506,FL
32060,30.175865,-83.030438,FL
32061,30.211903,-82.626332,FL
32062,30.186428,-82.983576,FL
32063,30.284628,-82.160139,FL
32064,30.331517,-82.957151,FL
32065,29.986046,-81.883212,FL
32066,30.148296,-83.210982,FL
32067,29.956068,-81.815115,FL
32068,30.078597,-81.847794,FL
32071,30.036193,-82.932228,FL
32072,30.36036,-82.25418,FL
32073,30.119884,-81.791546,FL
32079,29.984882,-81.802221,FL
32080,29.816985,-81.265123,FL
32082,30.102212,-81.382302,FL
32083,30.054956,-82.213361,FL
32084,29.849505,-81.332552,FL
32085,29.937673,-81.420603,FL
32086,29.775409,-81.302246,FL
32087,30.291034,-82.334017,FL
32091,29.928149,-82.179651,FL
32092,29.921998,-81.504509,FL
32094,30.194651,-82.857328,FL
32095,29.983058,-81.450583,FL
32096,30.386063,-82.77389,FL
32097,30.659689,-81.683649,FL
32099,30.337538,-81.768622,FL
32102,29.174011,-81.575044,FL
32105,29.200508,-81.406458,FL
32110,29.402177,-81.33425,FL
32111,29.060711,-81.969048,FL
32112,29.511518,-81.681387,FL
32113,29.411299,-82.084651,FL
32114,29.146163,-81.053368,FL
32115,29.022729,-81.172169,FL
32116,29.10909,-80.984344,FL
32117,29.188732,-81.231384,FL
32118,29.208908,-81.00227,FL
32119,29.150622,-81.025223,FL
32120,29.022729,-81.172169,FL
32121,29.022729,-81.172169,FL
32122,29.022729,-81.172169,FL
32123,29.022729,-81.172169,FL
32124,29.14192,-81.140241,FL
32125,29.022729,-81.172169,FL
32126,29.022729,-81.172169,FL
32127,29.113539,-80.976485,FL
32128,29.100739,-81.071829,FL
32129,29.022729,-81.172169,FL
32130,29.183646,-81.329387,FL
32131,29.612208,-81.699606,FL
32132,28.974136,-80.92291,FL
32133,29.008805,-81.909445,FL
32134,29.390965,-81.855082,FL
32135,29.466085,-81.282815,FL
32136,29.509845,-81.18295,FL
32137,29.564391,-81.201389,FL
32138,29.699255,-81.922362,FL
32139,29.384185,-81.618309,FL
32140,29.611384,-81.73499,FL
32141,28.933217,-80.900037,FL
32142,29.466085,-81.282815,FL
32145,29.68875,-81.406081,FL
32147,29.657611,-81.779652,FL
32148,29.598959,-81.762249,FL
32149,29.58203,-81.744852,FL
32151,29.466085,-81.282815,FL
32157,29.45817,-81.591447,FL
32158,28.811078,-81.653642,FL
32159,28.923468,-81.894367,FL
32160,29.768321,-81.990729,FL
32162,28.922305,-81.999287,FL
32164,29.486141,-81.204491,FL
32168,28.951931,-81.033705,FL
32169,29.131714,-81.133519,FL
32170,29.022729,-81.172169,FL
32173,29.022729,-81.172169,FL
32174,29.30766,-81.177846,FL
32175,29.022729,-81.172169,FL
32176,29.335111,-81.249977,FL
32177,29.611093,-81.785957,FL
32178,29.644306,-81.668593,FL
32179,29.086882,-81.905259,FL
32180,29.244623,-81.471982,FL
32181,29.539751,-81.613183,FL
32182,29.485625,-81.958901,FL
32183,29.059673,-81.905068,FL
32185,29.736833,-81.957967,FL
32187,29.59344,-81.589937,FL
32189,29.536502,-81.633608,FL
32190,29.28926,-81.503244,FL
32192,29.326821,-82.104632,FL
32193,29.463627,-81.640527,FL
32195,29.006144,-81.87785,FL
32198,29.022729,-81.172169,FL
32201,30.389438,-81.680806,FL
32202,30.328439,-81.65602,FL
32203,30.32281,-81.547044,FL
32204,30.323539,-81.681068,FL
32205,30.330938,-81.833074,FL
32206,30.352488,-81.665918,FL
32207,30.290839,-81.631465,FL
32208,30.391988,-81.685569,FL
32209,30.347838,-81.813774,FL
32210,30.274539,-81.786671,FL
32211,30.347139,-81.581959,FL
32212,30.213189,-81.690016,FL
32214,30.34494,-81.683107,FL
32215,30.240689,-81.892982,FL
32216,30.28434,-81.54074,FL
32217,30.24058,-81.618814,FL
32218,30.47548,-81.67602,FL
32219,30.378738,-81.745368,FL
32220,30.337236,-81.863176,FL
32221,30.259438,-81.848561,FL
32222,30.218289,-81.820628,FL
32223,30.166809,-81.63425,FL
32224,30.24359,-81.715976,FL
32225,30.331905,-81.50091,FL
32226,30.479666,-81.527063,FL
32227,30.38024,-81.41602,FL
32228,30.38239,-81.436859,FL
32229,30.34494,-81.683107,FL
32230,30.34494,-81.683107,FL
32231,30.34494,-81.683107,FL
32232,30.34494,-81.683107,FL
32233,30.35239,-81.517761,FL
32234,30.275711,-81.968614,FL
32235,30.34494,-81.683107,FL
32236,30.34494,-81.683107,FL
32237,30.34494,-81.683107,FL
32238,30.34494,-81.683107,FL
32239,30.34494,-81.683107,FL
32240,30.34494,-81.683107,FL
32241,30.34494,-81.683107,FL
32244,30.220302,-81.747414,FL
32245,30.34494,-81.683107,FL
32246,30.293273,-81.50916,FL
32247,30.34494,-81.683107,FL
32250,30.280143,-81.416506,FL
32254,30.357888,-81.674018,FL
32255,30.287041,-81.389305,FL
32256,30.213733,-81.539129,FL
32257,30.191737,-81.603557,FL
32258,30.156591,-81.560415,FL
32259,29.877289,-81.561245,FL
32260,29.937673,-81.420603,FL
32266,30.315978,-81.408006,FL
32267,30.34494,-81.683107,FL
32276,30.325739,-81.659017,FL
32277,30.370439,-81.586394,FL
32301,30.418514,-84.203379,FL
32302,30.479347,-84.346204,FL
32303,30.535698,-84.247698,FL
32304,30.437954,-84.347459,FL
32305,30.130775,-84.406629,FL
32306,30.442499,-84.29855,FL
32307,30.42565,-84.287749,FL
32308,30.556205,-84.176838,FL
32309,30.514599,-84.188446,FL
32310,30.364812,-84.460793,FL
32311,30.433478,-84.135913,FL
32312,30.572171,-84.21548,FL
32313,30.479347,-84.346204,FL
32314,30.479347,-84.346204,FL
32315,30.479347,-84.346204,FL
32316,30.479347,-84.346204,FL
32317,30.479347,-84.346204,FL
32318,30.496479,-84.326057,FL
32320,29.819333,-84.852937,FL
32321,30.419284,-84.97804,FL
32322,29.853775,-84.735838,FL
32323,29.882567,-84.596417,FL
32324,30.640548,-84.780758,FL
32326,30.183372,-84.34906,FL
32327,30.165498,-84.430777,FL
32328,29.749548,-84.816238,FL
32329,29.745526,-85.023947,FL
32330,30.565334,-84.735972,FL
32331,30.441092,-83.516133,FL
32332,30.589232,-84.564944,FL
32333,30.591733,-84.574009,FL
32334,30.288896,-84.848444,FL
32335,30.288896,-84.848444,FL
32336,30.298333,-83.900753,FL
32337,30.342161,-83.840177,FL
32340,30.527068,-83.388742,FL
32341,30.47756,-83.391393,FL
32343,30.565524,-84.429835,FL
32344,30.504216,-83.843279,FL
32345,30.342161,-83.840177,FL
32346,30.021079,-84.386837,FL
32347,29.931864,-83.55146,FL
32348,29.966454,-83.659371,FL
32350,30.584683,-83.328781,FL
32351,30.555675,-84.63183,FL
32352,30.665715,-84.75363,FL
